Algeria,https://zenodo.org/record/5751794
Angola,https://zenodo.org/record/7526314
Argentina,https://zenodo.org/record/7526317
Benin,https://zenodo.org/record/7526324
Bolivia,https://zenodo.org/record/7526325
Botswana,https://zenodo.org/record/7526326
Brazil,https://zenodo.org/record/7526327
Burkina Faso,https://zenodo.org/record/7526328
Burundi,https://zenodo.org/record/7526329
Cambodia,https://zenodo.org/record/7526330
Cameroon,https://zenodo.org/record/7526331
Central African Republic,https://zenodo.org/record/4756736
Chad,https://zenodo.org/record/7526333
Chile,https://zenodo.org/record/7526334
Colombia,https://zenodo.org/record/7526335
Cote d'Ivoire,https://zenodo.org/record/7526338
Democratic Republic of Congo,https://zenodo.org/record/7526337
Djibouti,https://zenodo.org/record/7526339
Ecuador,https://zenodo.org/record/7526340
Egypt,https://zenodo.org/record/7526341
Equatorial Guinea,https://zenodo.org/record/7526342
Eritrea,https://zenodo.org/record/7526343
Eswatini,https://zenodo.org/record/7538937
Ethiopia,https://zenodo.org/record/7538968
Gabon,https://zenodo.org/record/7538982
Gambia,https://zenodo.org/record/7539007
Ghana,https://zenodo.org/record/7539012
Guinea,https://zenodo.org/record/7539053
Guinea-Bissau,https://zenodo.org/record/7539030
Indonesia,https://zenodo.org/record/7539093
Kenya,https://zenodo.org/record/7539097
Laos,https://zenodo.org/record/7539123
Lesotho,https://zenodo.org/record/7539124
Liberia,https://zenodo.org/record/7539162
Libya,https://zenodo.org/record/7539255
Malawi,https://zenodo.org/record/7539262
Malaysia,https://zenodo.org/record/7539356
Mali,https://zenodo.org/record/7539414
Mauritania,https://zenodo.org/record/7539448
Morocco,https://zenodo.org/record/7539469
Mozambique,https://zenodo.org/record/7539477
Myanmar,https://zenodo.org/record/7539481
Namibia,https://zenodo.org/record/7539485
Niger,https://zenodo.org/record/7539495
Nigeria,https://zenodo.org/record/7539506
Papua New Guinea,https://zenodo.org/record/7539509
Paraguay,https://zenodo.org/record/7539522
Peru,https://zenodo.org/record/7539558
Philippines,https://zenodo.org/record/7540259
Republic of Congo,https://zenodo.org/record/7526336
Rwanda,https://zenodo.org/record/7540320
Senegal,https://zenodo.org/record/7540414
Sierra Leone,https://zenodo.org/record/7540460
Somalia,https://zenodo.org/record/7540465
South Africa,https://zenodo.org/record/7540548
South Korea,https://zenodo.org/record/7540262
South Sudan,https://zenodo.org/record/7540557
Sudan,https://zenodo.org/record/4756665
Taiwan,https://zenodo.org/record/6542398
Tanzania,https://zenodo.org/record/7540848
Thailand,https://zenodo.org/record/7541032
Togo,https://zenodo.org/record/7541512
Tunisia,https://zenodo.org/record/7541154
Uganda,https://zenodo.org/record/7542330
Uruguay,https://zenodo.org/record/7542364
Venezuela,https://zenodo.org/record/7542423
Vietnam,https://zenodo.org/record/7541226
Zambia,https://zenodo.org/record/7541227
Zimbabwe,https://zenodo.org/record/7541285
